id,triples,data_unit,actual,shape,shape_type,local_size,size
151,M._C._Escher Genre still_life M._C._Escher HasMother Sara_Adriana_Gleichman M._C._Escher HasWorksInTheCollectionOf National_Museum_of_World_Cultures M._C._Escher NotableWork Waterfall M._C._Escher Occupation graphic_artist M._C._Escher Spouse Jetta_Umiker M._C._Escher WorkLocation Haarlem  ,M._C._Escher Genre still_life M._C._Escher HasMother Sara_Adriana_Gleichman M._C._Escher HasWorksInTheCollectionOf National_Museum_of_World_Cultures M._C._Escher NotableWork Waterfall M._C._Escher Occupation graphic_artist M._C._Escher Spouse Jetta_Umiker M._C._Escher WorkLocation Haarlem ,,unknown,unknown,1,7
152,Balbinus PartOf Pupienus_and_Balbinus Balbinus PositionHeld Roman_emperor  ,Balbinus PartOf Pupienus_and_Balbinus Balbinus PositionHeld Roman_emperor ,,unknown,unknown,1,2
153,George_Orwell DateOfDeath 1950-01-21 George_Orwell FieldOfWork performing_arts George_Orwell NativeLanguage English George_Orwell NotableWork Politics_and_the_English_Language George_Orwell Occupation journalist George_Orwell PlaceOfBirth Motihari George_Orwell Sibling Marjorie_Frances_Blair  ,George_Orwell DateOfDeath 1950-01-21 George_Orwell FieldOfWork performing_arts George_Orwell NativeLanguage English George_Orwell NotableWork Politics_and_the_English_Language George_Orwell Occupation journalist George_Orwell PlaceOfBirth Motihari George_Orwell Sibling Marjorie_Frances_Blair ,,unknown,unknown,1,7
154,"Pietro_Mennea Nickname ""La_Freccia_del_Sud"" Pietro_Mennea Occupation politician Pietro_Mennea ParticipantIn athletics_at_the_1984_Summer_Olympics_–_men's_200_metres Pietro_Mennea PlaceOfBirth Barletta Pietro_Mennea PositionHeld member_of_the_European_Parliament Pietro_Mennea WorkLocation Strasbourg  ","Pietro_Mennea Nickname ""La_Freccia_del_Sud"" Pietro_Mennea Occupation politician Pietro_Mennea ParticipantIn athletics_at_the_1984_Summer_Olympics_–_men's_200_metres Pietro_Mennea PlaceOfBirth Barletta Pietro_Mennea PositionHeld member_of_the_European_Parliament Pietro_Mennea WorkLocation Strasbourg ",,unknown,unknown,1,6
155,Richard_Steven_Horvitz DateOfBirth 1966-07-29 Richard_Steven_Horvitz Occupation actor Richard_Steven_Horvitz PlaceOfBirth Los_Angeles  ,Richard_Steven_Horvitz DateOfBirth 1966-07-29 Richard_Steven_Horvitz Occupation actor Richard_Steven_Horvitz PlaceOfBirth Los_Angeles ,,unknown,unknown,1,3
156,Richard_Wagner Employer University_of_Music_and_Performing_Arts_Vienna Richard_Wagner Family Wagner_family Richard_Wagner HasFather Carl_Friedrich_Wagner Richard_Wagner HasWorksInTheCollectionOf Victoria_and_Albert_Museum Richard_Wagner NotableWork Lohengrin Richard_Wagner Occupation music_critic Richard_Wagner Sibling Rosalie_Wagner  ,Richard_Wagner Employer University_of_Music_and_Performing_Arts_Vienna Richard_Wagner Family Wagner_family Richard_Wagner HasFather Carl_Friedrich_Wagner Richard_Wagner HasWorksInTheCollectionOf Victoria_and_Albert_Museum Richard_Wagner NotableWork Lohengrin Richard_Wagner Occupation music_critic Richard_Wagner Sibling Rosalie_Wagner ,,unknown,unknown,1,7
157,Emil_Rilke PlaceOfBirth Ústí_nad_Labem Emil_Rilke Sport association_football  ,Emil_Rilke PlaceOfBirth Ústí_nad_Labem Emil_Rilke Sport association_football ,,unknown,unknown,1,2
158,Gustav_Thöni Mass 66.0_kilogram Gustav_Thöni Occupation alpine_skier Gustav_Thöni ParticipantIn alpine_skiing_at_the_1976_Winter_Olympics_–_men's_slalom Gustav_Thöni PlaceOfBirth Stilfs  ,Gustav_Thöni Mass 66.0_kilogram Gustav_Thöni Occupation alpine_skier Gustav_Thöni ParticipantIn alpine_skiing_at_the_1976_Winter_Olympics_–_men's_slalom Gustav_Thöni PlaceOfBirth Stilfs ,,unknown,unknown,1,4
159,Wolf_Haas Genre detective_fiction Wolf_Haas NativeLanguage German Wolf_Haas Occupation children's_writer  ,Wolf_Haas Genre detective_fiction Wolf_Haas NativeLanguage German Wolf_Haas Occupation children's_writer ,,unknown,unknown,1,3
160,Liu_Gong HasFather Emperor_Hui_of_Han Emperor_Hui_of_Han HasMother Empress_Lü_Zhi  ,Liu_Gong HasFather Emperor_Hui_of_Han Emperor_Hui_of_Han HasMother Empress_Lü_Zhi ,,unknown,unknown,1,2
161,Yohan_Cabaye Mass 72.0_kilogram Yohan_Cabaye ParticipantIn 2018_FIFA_World_Cup_qualification_–_UEFA_Group_A Yohan_Cabaye PlaceOfBirth Tourcoing  ,Yohan_Cabaye Mass 72.0_kilogram Yohan_Cabaye ParticipantIn 2018_FIFA_World_Cup_qualification_–_UEFA_Group_A Yohan_Cabaye PlaceOfBirth Tourcoing ,,unknown,unknown,1,3
162,Eduardo_Frei_Ruiz-Tagle DateOfBirth 1942-06-24 Eduardo_Frei_Ruiz-Tagle HasMother María_Ruiz-Tagle Eduardo_Frei_Ruiz-Tagle Occupation engineer Eduardo_Frei_Ruiz-Tagle PositionHeld senator_for_life  ,Eduardo_Frei_Ruiz-Tagle DateOfBirth 1942-06-24 Eduardo_Frei_Ruiz-Tagle HasMother María_Ruiz-Tagle Eduardo_Frei_Ruiz-Tagle Occupation engineer Eduardo_Frei_Ruiz-Tagle PositionHeld senator_for_life ,,unknown,unknown,1,4
163,Ehsan_Hadadi DateOfBirth 1985-01-20 Ehsan_Hadadi Occupation athletics_competitor Ehsan_Hadadi ParticipantIn 2010_Asian_Games Ehsan_Hadadi Sport athletics  ,Ehsan_Hadadi DateOfBirth 1985-01-20 Ehsan_Hadadi Occupation athletics_competitor Ehsan_Hadadi ParticipantIn 2010_Asian_Games Ehsan_Hadadi Sport athletics ,,unknown,unknown,1,4
164,Sebastián_Piñera NumberOfChildren 4 Sebastián_Piñera Occupation engineer Sebastián_Piñera PositionHeld senator_of_Chile Sebastián_Piñera Sibling José_Piñera_Echenique Sebastián_Piñera Spouse Cecilia_Morel  ,Sebastián_Piñera NumberOfChildren 4 Sebastián_Piñera Occupation engineer Sebastián_Piñera PositionHeld senator_of_Chile Sebastián_Piñera Sibling José_Piñera_Echenique Sebastián_Piñera Spouse Cecilia_Morel ,,unknown,unknown,1,5
165,Vespasian HasChild Domitilla_the_Younger Titus HasFather Vespasian Vespasian HasMother Vespasia_Polla Titus PlaceOfBirth Rome Titus PositionHeld Praetorian_prefect  ,Vespasian HasChild Domitilla_the_Younger Titus HasFather Vespasian Vespasian HasMother Vespasia_Polla Titus PlaceOfBirth Rome Titus PositionHeld Praetorian_prefect ,,unknown,unknown,1,5
166,Pius_XII Consecrator Giovanni_Nasalli_Rocca_di_Corneliano Pius_XII DepictedBy Pius_XII_and_the_Rescue_of_Jews_in_Italy:_Evidence_of_a_Papal_Directive Pius_XII ParticipantIn 1939_papal_conclave Pius_XII PlaceOfBurial St._Peter's_Basilica Pius_XII PlaceOfDeath Castel_Gandolfo Pius_XII PositionHeld cardinal Pius_XII WorkLocation Vatican_City  ,Pius_XII Consecrator Giovanni_Nasalli_Rocca_di_Corneliano Pius_XII DepictedBy Pius_XII_and_the_Rescue_of_Jews_in_Italy:_Evidence_of_a_Papal_Directive Pius_XII ParticipantIn 1939_papal_conclave Pius_XII PlaceOfBurial St._Peter's_Basilica Pius_XII PlaceOfDeath Castel_Gandolfo Pius_XII PositionHeld cardinal Pius_XII WorkLocation Vatican_City ,,unknown,unknown,1,7
167,Carlos_Ibáñez_del_Campo DateOfBirth 1877-11-03 Carlos_Ibáñez_del_Campo DateOfDeath 1960-04-28 Carlos_Ibáñez_del_Campo NominatedFor Nobel_Peace_Prize Carlos_Ibáñez_del_Campo Occupation politician Carlos_Ibáñez_del_Campo Sibling Javier_Ibáñez_del_Campo  ,Carlos_Ibáñez_del_Campo DateOfBirth 1877-11-03 Carlos_Ibáñez_del_Campo DateOfDeath 1960-04-28 Carlos_Ibáñez_del_Campo NominatedFor Nobel_Peace_Prize Carlos_Ibáñez_del_Campo Occupation politician Carlos_Ibáñez_del_Campo Sibling Javier_Ibáñez_del_Campo ,,unknown,unknown,1,5
168,Albrecht_Dürer_the_Elder Employer Hieronymus_Holper Albrecht_Dürer_the_Elder HasChild Carl_Dürer Albrecht_Dürer HasFather Albrecht_Dürer_the_Elder Albrecht_Dürer_the_Elder HasMother Elisabeth_Dürer Albrecht_Dürer PlaceOfBurial Johannisfriedhof Albrecht_Dürer_the_Elder WorkLocation Netherlands  ,Albrecht_Dürer_the_Elder Employer Hieronymus_Holper Albrecht_Dürer_the_Elder HasChild Carl_Dürer Albrecht_Dürer HasFather Albrecht_Dürer_the_Elder Albrecht_Dürer_the_Elder HasMother Elisabeth_Dürer Albrecht_Dürer PlaceOfBurial Johannisfriedhof Albrecht_Dürer_the_Elder WorkLocation Netherlands ,,unknown,unknown,1,6
169,Joseph_Brodsky CauseOfDeath myocardial_infarction Joseph_Brodsky EthnicGroup Jewish_people Joseph_Brodsky FieldOfWork translations_from_Polish Joseph_Brodsky MannerOfDeath natural_causes Joseph_Brodsky NotableWork Gorbunov_and_Gorchakov Joseph_Brodsky PlaceOfBurial Cemetery_of_San_Michele  ,Joseph_Brodsky CauseOfDeath myocardial_infarction Joseph_Brodsky EthnicGroup Jewish_people Joseph_Brodsky FieldOfWork translations_from_Polish Joseph_Brodsky MannerOfDeath natural_causes Joseph_Brodsky NotableWork Gorbunov_and_Gorchakov Joseph_Brodsky PlaceOfBurial Cemetery_of_San_Michele ,,unknown,unknown,1,6
170,"Louis_Armstrong Instrument voice Louis_Armstrong MannerOfDeath natural_causes Louis_Armstrong NativeLanguage English Louis_Armstrong Nickname ""El_Trompetista_Luis"" Louis_Armstrong Occupation singer Louis_Armstrong Pseudonym ""Satchmo"" Louis_Armstrong StudentOf King_Oliver  ","Louis_Armstrong Instrument voice Louis_Armstrong MannerOfDeath natural_causes Louis_Armstrong NativeLanguage English Louis_Armstrong Nickname ""El_Trompetista_Luis"" Louis_Armstrong Occupation singer Louis_Armstrong Pseudonym ""Satchmo"" Louis_Armstrong StudentOf King_Oliver ",,unknown,unknown,1,7
171,George_W._Bush Family Bush_family George_W._Bush HasMother Barbara_Bush George_W._Bush Occupation financier George_W._Bush PlaceOfBirth New_Haven George_W._Bush VehicleNormallyUsed 2005_Cadillac_DTS_Presidential_State_Car George_W._Bush WritingLanguage English  ,George_W._Bush Family Bush_family George_W._Bush HasMother Barbara_Bush George_W._Bush Occupation financier George_W._Bush PlaceOfBirth New_Haven George_W._Bush VehicleNormallyUsed 2005_Cadillac_DTS_Presidential_State_Car George_W._Bush WritingLanguage English ,,unknown,unknown,1,6
172,Abel_Mutai Occupation athletics_competitor Abel_Mutai ParticipantIn athletics_at_the_2012_Summer_Olympics Abel_Mutai Sport athletics  ,Abel_Mutai Occupation athletics_competitor Abel_Mutai ParticipantIn athletics_at_the_2012_Summer_Olympics Abel_Mutai Sport athletics ,,unknown,unknown,1,3
173,Elmer_Gethin_Rees Employer University_of_Edinburgh Elmer_Gethin_Rees FieldOfWork topology Elmer_Gethin_Rees Occupation topologist  ,Elmer_Gethin_Rees Employer University_of_Edinburgh Elmer_Gethin_Rees FieldOfWork topology Elmer_Gethin_Rees Occupation topologist ,,unknown,unknown,1,3
174,Fulcher_of_Chartres PlaceOfBirth Chartres Fulcher_of_Chartres PlaceOfDeath Jerusalem  ,Fulcher_of_Chartres PlaceOfBirth Chartres Fulcher_of_Chartres PlaceOfDeath Jerusalem ,,unknown,unknown,1,2
175,Robert_the_Monk DateOfDeath 1122-08-23 Robert_the_Monk Occupation writer  ,Robert_the_Monk DateOfDeath 1122-08-23 Robert_the_Monk Occupation writer ,,unknown,unknown,1,2
176,Folquet_de_Marselha Occupation troubadour Folquet_de_Marselha Occupation Catholic_priest  ,Folquet_de_Marselha Occupation troubadour Folquet_de_Marselha Occupation Catholic_priest ,,unknown,unknown,1,2
177,Miguel_de_Cervantes NativeLanguage Early_Modern_Spanish Miguel_de_Cervantes Occupation accountant Miguel_de_Cervantes PlaceOfDeath Madrid  ,Miguel_de_Cervantes NativeLanguage Early_Modern_Spanish Miguel_de_Cervantes Occupation accountant Miguel_de_Cervantes PlaceOfDeath Madrid ,,unknown,unknown,1,3
178,Vespasian HasChild Domitilla_the_Younger Titus HasFather Vespasian Titus HasMother Domitilla_the_Elder Titus PositionHeld Roman_emperor Vespasian Spouse Domitilla_the_Elder  ,Vespasian HasChild Domitilla_the_Younger Titus HasFather Vespasian Titus HasMother Domitilla_the_Elder Titus PositionHeld Roman_emperor Vespasian Spouse Domitilla_the_Elder ,,unknown,unknown,1,5
179,Germanicus HasChild Caligula Agrippina_the_Younger HasFather Germanicus Nero HasMother Agrippina_the_Younger Agrippina_the_Younger PlaceOfBirth Cologne Nero PositionHeld Roman_consul  ,Germanicus HasChild Caligula Agrippina_the_Younger HasFather Germanicus Nero HasMother Agrippina_the_Younger Agrippina_the_Younger PlaceOfBirth Cologne Nero PositionHeld Roman_consul ,,unknown,unknown,1,5
180,Erika_Hess DateOfBirth 1962-03-06 Erika_Hess NativeLanguage Swiss_German Erika_Hess Relative Monika_Hess Erika_Hess Sport alpine_skiing  ,Erika_Hess DateOfBirth 1962-03-06 Erika_Hess NativeLanguage Swiss_German Erika_Hess Relative Monika_Hess Erika_Hess Sport alpine_skiing ,,unknown,unknown,1,4
181,Ehsan_Hadadi MedicalCondition COVID-19 Ehsan_Hadadi Occupation athletics_competitor Ehsan_Hadadi ParticipantIn 2006_Asian_Games Ehsan_Hadadi Sport athletics  ,Ehsan_Hadadi MedicalCondition COVID-19 Ehsan_Hadadi Occupation athletics_competitor Ehsan_Hadadi ParticipantIn 2006_Asian_Games Ehsan_Hadadi Sport athletics ,,unknown,unknown,1,4
182,Jean-Jacques_Kieffer FieldOfWork dipterology Jean-Jacques_Kieffer PlaceOfDeath Bitche  ,Jean-Jacques_Kieffer FieldOfWork dipterology Jean-Jacques_Kieffer PlaceOfDeath Bitche ,,unknown,unknown,1,2
183,Hugo_Lloris DateOfBirth 1986-12-26 Hugo_Lloris Mass 78.0_kilogram Hugo_Lloris NativeLanguage French Hugo_Lloris ParticipantIn 2018_FIFA_World_Cup  ,Hugo_Lloris DateOfBirth 1986-12-26 Hugo_Lloris Mass 78.0_kilogram Hugo_Lloris NativeLanguage French Hugo_Lloris ParticipantIn 2018_FIFA_World_Cup ,,unknown,unknown,1,4
184,Radia_Perlman Employer Massachusetts_Institute_of_Technology Radia_Perlman FieldOfWork software_engineering Radia_Perlman Occupation mathematician Radia_Perlman PlaceOfBirth Portsmouth  ,Radia_Perlman Employer Massachusetts_Institute_of_Technology Radia_Perlman FieldOfWork software_engineering Radia_Perlman Occupation mathematician Radia_Perlman PlaceOfBirth Portsmouth ,,unknown,unknown,1,4
185,Roman_Camenzind DateOfBirth 1976-01-11 Roman_Camenzind Occupation singer  ,Roman_Camenzind DateOfBirth 1976-01-11 Roman_Camenzind Occupation singer ,,unknown,unknown,1,2
186,Mary-Anne_Paulze_Lavoisier DateOfDeath 1836-02-10 Mary-Anne_Paulze_Lavoisier PlaceOfBirth Montbrison Mary-Anne_Paulze_Lavoisier PlaceOfDeath Paris Mary-Anne_Paulze_Lavoisier Spouse Benjamin_Thompson  ,Mary-Anne_Paulze_Lavoisier DateOfDeath 1836-02-10 Mary-Anne_Paulze_Lavoisier PlaceOfBirth Montbrison Mary-Anne_Paulze_Lavoisier PlaceOfDeath Paris Mary-Anne_Paulze_Lavoisier Spouse Benjamin_Thompson ,,unknown,unknown,1,4
187,Max_Bruch Employer Berlin_University_of_the_Arts Max_Bruch Genre opera Max_Bruch Instrument violin Ernst_Mielck Occupation composer Max_Bruch PlaceOfDeath Friedenau Max_Bruch Student Ottorino_Respighi Ernst_Mielck StudentOf Max_Bruch  ,Max_Bruch Employer Berlin_University_of_the_Arts Max_Bruch Genre opera Max_Bruch Instrument violin Ernst_Mielck Occupation composer Max_Bruch PlaceOfDeath Friedenau Max_Bruch Student Ottorino_Respighi Ernst_Mielck StudentOf Max_Bruch ,,unknown,unknown,1,7
188,Horst_Köhler NumberOfChildren 2 Horst_Köhler ParticipantIn 2009_German_presidential_election Horst_Köhler PositionHeld secretary_of_state_from_Germany Horst_Köhler ReligionOrWorldview Lutheranism  ,Horst_Köhler NumberOfChildren 2 Horst_Köhler ParticipantIn 2009_German_presidential_election Horst_Köhler PositionHeld secretary_of_state_from_Germany Horst_Köhler ReligionOrWorldview Lutheranism ,,unknown,unknown,1,4
189,Natalya_Antyukh Mass 68.0_kilogram Natalya_Antyukh Occupation hurdler Natalya_Antyukh ParticipantIn 2004_Summer_Olympics  ,Natalya_Antyukh Mass 68.0_kilogram Natalya_Antyukh Occupation hurdler Natalya_Antyukh ParticipantIn 2004_Summer_Olympics ,,unknown,unknown,1,3
190,Vreni_Schneider DateOfBirth 1964-11-26 Vreni_Schneider ParticipantIn alpine_skiing_at_the_1988_Winter_Olympics_–_women's_giant_slalom Vreni_Schneider PlaceOfBirth Elm Vreni_Schneider Sport alpine_skiing  ,Vreni_Schneider DateOfBirth 1964-11-26 Vreni_Schneider ParticipantIn alpine_skiing_at_the_1988_Winter_Olympics_–_women's_giant_slalom Vreni_Schneider PlaceOfBirth Elm Vreni_Schneider Sport alpine_skiing ,,unknown,unknown,1,4
191,Florent_Malouda DateOfBirth 1980-06-13 Florent_Malouda Mass 75.0_kilogram Florent_Malouda ParticipantIn 2006_FIFA_World_Cup Florent_Malouda Sibling Lesly_Malouda  ,Florent_Malouda DateOfBirth 1980-06-13 Florent_Malouda Mass 75.0_kilogram Florent_Malouda ParticipantIn 2006_FIFA_World_Cup Florent_Malouda Sibling Lesly_Malouda ,,unknown,unknown,1,4
192,Geoffrey_Arend NativeLanguage English Christina_Hendricks NotableWork Scoob! Geoffrey_Arend Occupation voice_actor Geoffrey_Arend PlaceOfBirth Manhattan Geoffrey_Arend Spouse Christina_Hendricks  ,Geoffrey_Arend NativeLanguage English Christina_Hendricks NotableWork Scoob! Geoffrey_Arend Occupation voice_actor Geoffrey_Arend PlaceOfBirth Manhattan Geoffrey_Arend Spouse Christina_Hendricks ,,unknown,unknown,1,5
193,Emperor_Xiaowu_of_Jin DateOfBirth 362 Emperor_Xiaowu_of_Jin DateOfDeath 396 Emperor_Xiaowu_of_Jin MannerOfDeath homicide Emperor_Xiaowu_of_Jin PositionHeld Emperor_of_China Emperor_Xiaowu_of_Jin Sibling Sima_Zhusheng Emperor_Xiaowu_of_Jin Spouse Empress_Wang_Fahui  ,Emperor_Xiaowu_of_Jin DateOfBirth 362 Emperor_Xiaowu_of_Jin DateOfDeath 396 Emperor_Xiaowu_of_Jin MannerOfDeath homicide Emperor_Xiaowu_of_Jin PositionHeld Emperor_of_China Emperor_Xiaowu_of_Jin Sibling Sima_Zhusheng Emperor_Xiaowu_of_Jin Spouse Empress_Wang_Fahui ,,unknown,unknown,1,6
194,James_Meredith Occupation lawyer James_Meredith PlaceOfBirth Kosciusko James_Meredith WritingLanguage English  ,James_Meredith Occupation lawyer James_Meredith PlaceOfBirth Kosciusko James_Meredith WritingLanguage English ,,unknown,unknown,1,3
195,Bruno_Mars DateOfBirth 1985-10-08 Bruno_Mars Genre contemporary_R&B Bruno_Mars HasFather Peter_Hernandez Bruno_Mars HasMother Bernadette_San_Pedro_Bayot Bruno_Mars Instrument piano Bruno_Mars Occupation singer-songwriter  ,Bruno_Mars DateOfBirth 1985-10-08 Bruno_Mars Genre contemporary_R&B Bruno_Mars HasFather Peter_Hernandez Bruno_Mars HasMother Bernadette_San_Pedro_Bayot Bruno_Mars Instrument piano Bruno_Mars Occupation singer-songwriter ,,unknown,unknown,1,6
196,Friedrich_Theodor_Vischer AcademicDegree professor Friedrich_Theodor_Vischer DateOfDeath 1887-09-14 Friedrich_Theodor_Vischer Employer University_of_Stuttgart Friedrich_Theodor_Vischer Occupation playwright Friedrich_Theodor_Vischer PlaceOfDeath Gmunden Friedrich_Theodor_Vischer WorkLocation Tübingen  ,Friedrich_Theodor_Vischer AcademicDegree professor Friedrich_Theodor_Vischer DateOfDeath 1887-09-14 Friedrich_Theodor_Vischer Employer University_of_Stuttgart Friedrich_Theodor_Vischer Occupation playwright Friedrich_Theodor_Vischer PlaceOfDeath Gmunden Friedrich_Theodor_Vischer WorkLocation Tübingen ,,unknown,unknown,1,6
197,Paul_Otto DateOfBirth 1878-02-08 Paul_Otto DateOfDeath 1943-11-30 Paul_Otto NativeLanguage German Paul_Otto Occupation film_actor  ,Paul_Otto DateOfBirth 1878-02-08 Paul_Otto DateOfDeath 1943-11-30 Paul_Otto NativeLanguage German Paul_Otto Occupation film_actor ,,unknown,unknown,1,4
198,Barbara_Tausia FieldOfWork performing_arts Barbara_Tausia Instrument voice Nicolas_Anelka Occupation association_football_manager Nicolas_Anelka ParticipantIn 2010_FIFA_World_Cup Nicolas_Anelka Spouse Barbara_Tausia  ,Barbara_Tausia FieldOfWork performing_arts Barbara_Tausia Instrument voice Nicolas_Anelka Occupation association_football_manager Nicolas_Anelka ParticipantIn 2010_FIFA_World_Cup Nicolas_Anelka Spouse Barbara_Tausia ,,unknown,unknown,1,5
199,Leo_Tolstoy HasChild Mikhail_Tolstoy Leo_Tolstoy HasFather Nikolay_Tolstoy Leo_Tolstoy NotableWork Sebastopol_Sketches Leo_Tolstoy Occupation diarist Leo_Tolstoy PlaceOfBirth Yasnaya_Polyana Leo_Tolstoy PlaceOfDeath Astapovo Leo_Tolstoy Spouse Sophia_Tolstaya  ,Leo_Tolstoy HasChild Mikhail_Tolstoy Leo_Tolstoy HasFather Nikolay_Tolstoy Leo_Tolstoy NotableWork Sebastopol_Sketches Leo_Tolstoy Occupation diarist Leo_Tolstoy PlaceOfBirth Yasnaya_Polyana Leo_Tolstoy PlaceOfDeath Astapovo Leo_Tolstoy Spouse Sophia_Tolstaya ,,unknown,unknown,1,7
200,"Roger_Federer HasChild Myla_Federer Roger_Federer HasMother Lynette_Federer Roger_Federer Nickname ""The_Swiss_Maestro_/_Fed_Express"" Roger_Federer PlaceOfBirth Basel Roger_Federer Spouse Mirka_Federer  ","Roger_Federer HasChild Myla_Federer Roger_Federer HasMother Lynette_Federer Roger_Federer Nickname ""The_Swiss_Maestro_/_Fed_Express"" Roger_Federer PlaceOfBirth Basel Roger_Federer Spouse Mirka_Federer ",,unknown,unknown,1,5
201,Josep_Tarradellas_i_Joan DateOfDeath 1988-06-10 Josep_Tarradellas_i_Joan Occupation politician Josep_Tarradellas_i_Joan PlaceOfDeath Barcelona Josep_Tarradellas_i_Joan PositionHeld marquesat_de_Tarradellas Josep_Tarradellas_i_Joan WorkLocation Madrid  ,Josep_Tarradellas_i_Joan DateOfDeath 1988-06-10 Josep_Tarradellas_i_Joan Occupation politician Josep_Tarradellas_i_Joan PlaceOfDeath Barcelona Josep_Tarradellas_i_Joan PositionHeld marquesat_de_Tarradellas Josep_Tarradellas_i_Joan WorkLocation Madrid ,,unknown,unknown,1,5
202,Publius_Flavius_Vegetius_Renatus Occupation physician Publius_Flavius_Vegetius_Renatus Occupation military_personnel  ,Publius_Flavius_Vegetius_Renatus Occupation physician Publius_Flavius_Vegetius_Renatus Occupation military_personnel ,,unknown,unknown,1,2
203,Emperor_Jingzong_of_Liao HasChild Yelu_Yanshounu Emperor_Xingzong_of_Liao HasFather Emperor_Shengzong_of_Liao Emperor_Shengzong_of_Liao HasMother Xiao_Chuo Emperor_Jingzong_of_Liao PositionHeld Emperor_of_China Emperor_Jingzong_of_Liao Sibling Yelü_Hegudian Emperor_Jingzong_of_Liao Spouse Xiao_Chuo  ,Emperor_Jingzong_of_Liao HasChild Yelu_Yanshounu Emperor_Xingzong_of_Liao HasFather Emperor_Shengzong_of_Liao Emperor_Shengzong_of_Liao HasMother Xiao_Chuo Emperor_Jingzong_of_Liao PositionHeld Emperor_of_China Emperor_Jingzong_of_Liao Sibling Yelü_Hegudian Emperor_Jingzong_of_Liao Spouse Xiao_Chuo ,,unknown,unknown,1,6
204,Jérémy_Toulalan Occupation association_football_player Jérémy_Toulalan ParticipantIn 2010_FIFA_World_Cup  ,Jérémy_Toulalan Occupation association_football_player Jérémy_Toulalan ParticipantIn 2010_FIFA_World_Cup ,,unknown,unknown,1,2
205,Emperor_Ming_of_Jin Family House_of_Sima Emperor_Ming_of_Jin HasChild Sima_Xingnan Emperor_Ming_of_Jin PositionHeld Emperor_of_China Emperor_Ming_of_Jin Sibling Sima_Huan  ,Emperor_Ming_of_Jin Family House_of_Sima Emperor_Ming_of_Jin HasChild Sima_Xingnan Emperor_Ming_of_Jin PositionHeld Emperor_of_China Emperor_Ming_of_Jin Sibling Sima_Huan ,,unknown,unknown,1,4
206,Giacomo_Puccini DateOfBirth 1858-12-22 Giacomo_Puccini FieldOfWork opera Giacomo_Puccini HasFather Michele_Puccini Giacomo_Puccini HasWorksInTheCollectionOf New_York_Public_Library_for_the_Performing_Arts Giacomo_Puccini MannerOfDeath natural_causes Giacomo_Puccini StudentOf Amilcare_Ponchielli  ,Giacomo_Puccini DateOfBirth 1858-12-22 Giacomo_Puccini FieldOfWork opera Giacomo_Puccini HasFather Michele_Puccini Giacomo_Puccini HasWorksInTheCollectionOf New_York_Public_Library_for_the_Performing_Arts Giacomo_Puccini MannerOfDeath natural_causes Giacomo_Puccini StudentOf Amilcare_Ponchielli ,,unknown,unknown,1,6
207,Judith_Estrin DateOfBirth 1954 Deborah_Estrin Employer Cornell_Tech Judith_Estrin HasFather Gerald_Estrin Judith_Estrin Occupation engineer Judith_Estrin Sibling Deborah_Estrin  ,Judith_Estrin DateOfBirth 1954 Deborah_Estrin Employer Cornell_Tech Judith_Estrin HasFather Gerald_Estrin Judith_Estrin Occupation engineer Judith_Estrin Sibling Deborah_Estrin ,,unknown,unknown,1,5
208,David_Cairns DateOfBirth 1966-08-07 David_Cairns DateOfDeath 2011-05-09 David_Cairns Occupation Latin_Catholic_priest  ,David_Cairns DateOfBirth 1966-08-07 David_Cairns DateOfDeath 2011-05-09 David_Cairns Occupation Latin_Catholic_priest ,,unknown,unknown,1,3
209,Saddam_Hussein CauseOfDeath hanging Saddam_Hussein HasChild Qusay_Hussein Saddam_Hussein MannerOfDeath capital_punishment Saddam_Hussein Occupation writer Saddam_Hussein PlaceOfBirth Al-Awja Saddam_Hussein Spouse Samira_Shahbandar  ,Saddam_Hussein CauseOfDeath hanging Saddam_Hussein HasChild Qusay_Hussein Saddam_Hussein MannerOfDeath capital_punishment Saddam_Hussein Occupation writer Saddam_Hussein PlaceOfBirth Al-Awja Saddam_Hussein Spouse Samira_Shahbandar ,,unknown,unknown,1,6
210,Federico_Fellini DateOfBirth 1920-01-20 Federico_Fellini EndOfWorkPeriod 1992 Federico_Fellini NominatedFor Academy_Award_for_Best_Writing_Adapted_Screenplay Federico_Fellini Occupation satirist Federico_Fellini PlaceOfBurial Rimini Federico_Fellini PlaceOfDeath Rome  ,Federico_Fellini DateOfBirth 1920-01-20 Federico_Fellini EndOfWorkPeriod 1992 Federico_Fellini NominatedFor Academy_Award_for_Best_Writing_Adapted_Screenplay Federico_Fellini Occupation satirist Federico_Fellini PlaceOfBurial Rimini Federico_Fellini PlaceOfDeath Rome ,,unknown,unknown,1,6
211,Jing_Li Employer Yespoho_India_Pvt_Ltd Jing_Li Occupation researcher  ,Jing_Li Employer Yespoho_India_Pvt_Ltd Jing_Li Occupation researcher ,,unknown,unknown,1,2
212,Hafez ReligionOrWorldview Sunni_Islam Hafez ReligionOrWorldview Sufism  ,Hafez ReligionOrWorldview Sunni_Islam Hafez ReligionOrWorldview Sufism ,,unknown,unknown,1,2
