id,triples,data_unit,actual,shape,shape_type,local_size,size
202,Madame_de_Montespan Occupation physician_writer Madame_de_Montespan Occupation Chief_Executive_Officer_of_the_Wikimedia_Foundation  ,Madame_de_Montespan Occupation physician_writer Madame_de_Montespan Occupation Chief_Executive_Officer_of_the_Wikimedia_Foundation ,,unknown,unknown,1,2
203,Eduard_Hau HasChild Cédric_Carrasso Sextilia HasFather Tara_Strong Tara_Strong HasMother Véronique_Colucci Eduard_Hau PositionHeld Roman_emperor Eduard_Hau Sibling Vasco_da_Gama Eduard_Hau Spouse Véronique_Colucci  ,Eduard_Hau HasChild Cédric_Carrasso Sextilia HasFather Tara_Strong Tara_Strong HasMother Véronique_Colucci Eduard_Hau PositionHeld Roman_emperor Eduard_Hau Sibling Vasco_da_Gama Eduard_Hau Spouse Véronique_Colucci ,,unknown,unknown,1,6
204,Valéry_Giscard_d'Estaing Occupation combined_track_and_field_event_athlete Valéry_Giscard_d'Estaing ParticipantIn 2018–19_Ligue_1  ,Valéry_Giscard_d'Estaing Occupation combined_track_and_field_event_athlete Valéry_Giscard_d'Estaing ParticipantIn 2018–19_Ligue_1 ,,unknown,unknown,1,2
205,Micheline_Roquebrune Family House_of_Liu Micheline_Roquebrune HasChild Christian_Gottlob_Neefe Micheline_Roquebrune PositionHeld Roman_emperor Micheline_Roquebrune Sibling Plato  ,Micheline_Roquebrune Family House_of_Liu Micheline_Roquebrune HasChild Christian_Gottlob_Neefe Micheline_Roquebrune PositionHeld Roman_emperor Micheline_Roquebrune Sibling Plato ,,unknown,unknown,1,4
206,Horace DateOfBirth 1638-09-05 Horace FieldOfWork opera Horace HasFather Aurelia_Fadilla Horace HasWorksInTheCollectionOf Sct._Knuds_Gymnasium_Biblioteket Horace MannerOfDeath capital_punishment Horace StudentOf Henri_Matisse  ,Horace DateOfBirth 1638-09-05 Horace FieldOfWork opera Horace HasFather Aurelia_Fadilla Horace HasWorksInTheCollectionOf Sct._Knuds_Gymnasium_Biblioteket Horace MannerOfDeath capital_punishment Horace StudentOf Henri_Matisse ,,unknown,unknown,1,6
207,Ricardo_Lagos_Weber DateOfBirth 1958 Barbora_Špotáková Employer Massachusetts_Institute_of_Technology Ricardo_Lagos_Weber HasFather Perictione Ricardo_Lagos_Weber Occupation programmer Ricardo_Lagos_Weber Sibling Barbora_Špotáková  ,Ricardo_Lagos_Weber DateOfBirth 1958 Barbora_Špotáková Employer Massachusetts_Institute_of_Technology Ricardo_Lagos_Weber HasFather Perictione Ricardo_Lagos_Weber Occupation programmer Ricardo_Lagos_Weber Sibling Barbora_Špotáková ,,unknown,unknown,1,5
208,Dean_Ho DateOfBirth 1894-10-14 Dean_Ho DateOfDeath 1966-10-20 Dean_Ho Occupation Catholic_priest  ,Dean_Ho DateOfBirth 1894-10-14 Dean_Ho DateOfDeath 1966-10-20 Dean_Ho Occupation Catholic_priest ,,unknown,unknown,1,3
209,Björn_Otto CauseOfDeath COVID-19 Björn_Otto HasChild Lalonde_Gordon Björn_Otto MannerOfDeath Sentence_of_the_Constitutional_Court_on_the_Statute_of_Autonomy_of_Catalonia_of_2006 Björn_Otto Occupation Bayerischer_Staatsminister_für_Wirtschaft Björn_Otto PlaceOfBirth Chang'an Björn_Otto Spouse Xiao_Sagezhi  ,Björn_Otto CauseOfDeath COVID-19 Björn_Otto HasChild Lalonde_Gordon Björn_Otto MannerOfDeath Sentence_of_the_Constitutional_Court_on_the_Statute_of_Autonomy_of_Catalonia_of_2006 Björn_Otto Occupation Bayerischer_Staatsminister_für_Wirtschaft Björn_Otto PlaceOfBirth Chang'an Björn_Otto Spouse Xiao_Sagezhi ,,unknown,unknown,1,6
210,Cratippus_of_Pergamon DateOfBirth 1989-10-31 Cratippus_of_Pergamon EndOfWorkPeriod 340_BC Cratippus_of_Pergamon NominatedFor Online_Film_Critics_Society_Award_for_Best_Adapted_Screenplay Cratippus_of_Pergamon Occupation lawyer Cratippus_of_Pergamon PlaceOfBurial Carrù Cratippus_of_Pergamon PlaceOfDeath Hadzhidimovo  ,Cratippus_of_Pergamon DateOfBirth 1989-10-31 Cratippus_of_Pergamon EndOfWorkPeriod 340_BC Cratippus_of_Pergamon NominatedFor Online_Film_Critics_Society_Award_for_Best_Adapted_Screenplay Cratippus_of_Pergamon Occupation lawyer Cratippus_of_Pergamon PlaceOfBurial Carrù Cratippus_of_Pergamon PlaceOfDeath Hadzhidimovo ,,unknown,unknown,1,6
211,Cosima_Violet Employer Opinel_knife Cosima_Violet Occupation science_writer  ,Cosima_Violet Employer Opinel_knife Cosima_Violet Occupation science_writer ,,unknown,unknown,1,2
212,Anne_Moreau-Vagnon ReligionOrWorldview Malikism Anne_Moreau-Vagnon ReligionOrWorldview The_Church_of_Jesus_Christ_of_Latter-day_Saints  ,Anne_Moreau-Vagnon ReligionOrWorldview Malikism Anne_Moreau-Vagnon ReligionOrWorldview The_Church_of_Jesus_Christ_of_Latter-day_Saints ,,unknown,unknown,1,2
213,Empress_Wang_Zhengjun FieldOfWork symphony Empress_Wang_Zhengjun HasChild Aimee_Marcos Empress_Wang_Zhengjun HasFather William_Terry Empress_Wang_Zhengjun NotableWork Something Empress_Wang_Zhengjun Occupation composer Empress_Wang_Zhengjun Student Tagg_Romney Empress_Wang_Zhengjun StudentOf Kevin_Rudolf  ,Empress_Wang_Zhengjun FieldOfWork symphony Empress_Wang_Zhengjun HasChild Aimee_Marcos Empress_Wang_Zhengjun HasFather William_Terry Empress_Wang_Zhengjun NotableWork Something Empress_Wang_Zhengjun Occupation composer Empress_Wang_Zhengjun Student Tagg_Romney Empress_Wang_Zhengjun StudentOf Kevin_Rudolf ,,unknown,unknown,1,7
214,Yelu_Chaogui HasFather Stratonice_of_Syria Yelu_Chaogui PlaceOfBurial The_Socialists'_Memorial Yelu_Chaogui PlaceOfDeath Hockenheimring Yelu_Chaogui Spouse Aurelia  ,Yelu_Chaogui HasFather Stratonice_of_Syria Yelu_Chaogui PlaceOfBurial The_Socialists'_Memorial Yelu_Chaogui PlaceOfDeath Hockenheimring Yelu_Chaogui Spouse Aurelia ,,unknown,unknown,1,4
215,Justin_Gatlin HasChild Augustin_Thierry John_Romita_Jr. HasFather Cleopatra_the_Alchemist John_Romita_Jr. HasMother Justin_Gatlin John_Romita_Jr. PlaceOfBirth Coria John_Romita_Jr. PositionHeld Emperor_of_China Cleopatra_the_Alchemist Spouse Manuel_Blanco_Encalada  ,Justin_Gatlin HasChild Augustin_Thierry John_Romita_Jr. HasFather Cleopatra_the_Alchemist John_Romita_Jr. HasMother Justin_Gatlin John_Romita_Jr. PlaceOfBirth Coria John_Romita_Jr. PositionHeld Emperor_of_China Cleopatra_the_Alchemist Spouse Manuel_Blanco_Encalada ,,unknown,unknown,1,6
216,Guiot_de_Provins DateOfDeath 1230 Guiot_de_Provins Genre short_story Guiot_de_Provins HasChild Daniel_Chamier Guiot_de_Provins HasWorksInTheCollectionOf Musée_d'histoire_des_sciences_de_la_Ville_de_Genève Guiot_de_Provins PlaceOfDeath Windsor_Castle Guiot_de_Provins Sibling Niccolò_Polo Guiot_de_Provins WritingLanguage American_English  ,Guiot_de_Provins DateOfDeath 1230 Guiot_de_Provins Genre short_story Guiot_de_Provins HasChild Daniel_Chamier Guiot_de_Provins HasWorksInTheCollectionOf Musée_d'histoire_des_sciences_de_la_Ville_de_Genève Guiot_de_Provins PlaceOfDeath Windsor_Castle Guiot_de_Provins Sibling Niccolò_Polo Guiot_de_Provins WritingLanguage American_English ,,unknown,unknown,1,7
217,Stefen_Fangmeier CauseOfDeath lung_cancer Stefen_Fangmeier DateOfBirth 1970-06-04 Stefen_Fangmeier DateOfDeath 1999-04-13 Stefen_Fangmeier MannerOfDeath killed_in_action  ,Stefen_Fangmeier CauseOfDeath lung_cancer Stefen_Fangmeier DateOfBirth 1970-06-04 Stefen_Fangmeier DateOfDeath 1999-04-13 Stefen_Fangmeier MannerOfDeath killed_in_action ,,unknown,unknown,1,4
218,Leonid_Razvozzhayev PositionHeld Roman_emperor Leonid_Razvozzhayev PositionHeld Narisara_Nuwattiwong  ,Leonid_Razvozzhayev PositionHeld Roman_emperor Leonid_Razvozzhayev PositionHeld Narisara_Nuwattiwong ,,unknown,unknown,1,2
219,Consort_Feng_Yuan ArchivesAt Restaurants_du_Cœur Consort_Feng_Yuan DateOfBirth 1944-10-28 Consort_Feng_Yuan Employer École_des_beaux-arts_de_Marseille Consort_Feng_Yuan NotableWork gymnasium Consort_Feng_Yuan Occupation biologist  ,Consort_Feng_Yuan ArchivesAt Restaurants_du_Cœur Consort_Feng_Yuan DateOfBirth 1944-10-28 Consort_Feng_Yuan Employer École_des_beaux-arts_de_Marseille Consort_Feng_Yuan NotableWork gymnasium Consort_Feng_Yuan Occupation biologist ,,unknown,unknown,1,5
220,Paul_Otto DateOfBirth 1205-01-26 Paul_Otto NativeLanguage Hungarian Paul_Otto Occupation storyteller  ,Paul_Otto DateOfBirth 1205-01-26 Paul_Otto NativeLanguage Hungarian Paul_Otto Occupation storyteller ,,unknown,unknown,1,3
221,Guiot_de_Provins DateOfBirth 1972-06-23 Guiot_de_Provins Sport association_football  ,Guiot_de_Provins DateOfBirth 1972-06-23 Guiot_de_Provins Sport association_football ,,unknown,unknown,1,2
222,Chen_Ding Genre magic_realism Chen_Ding NominatedFor Satellite_Award_for_Best_Adapted_Screenplay Chen_Ding NumberOfChildren 4 Chen_Ding Occupation painter Chen_Ding PlaceOfBirth New_Haven Chen_Ding Spouse Tiburge_of_Orange Chen_Ding UnmarriedPartner May_Pang  ,Chen_Ding Genre magic_realism Chen_Ding NominatedFor Satellite_Award_for_Best_Adapted_Screenplay Chen_Ding NumberOfChildren 4 Chen_Ding Occupation painter Chen_Ding PlaceOfBirth New_Haven Chen_Ding Spouse Tiburge_of_Orange Chen_Ding UnmarriedPartner May_Pang ,,unknown,unknown,1,7
223,Chen_Ding Occupation alpine_skier Chen_Ding PlaceOfBirth Arzl_im_Pitztal  ,Chen_Ding Occupation alpine_skier Chen_Ding PlaceOfBirth Arzl_im_Pitztal ,,unknown,unknown,1,2
224,Xiao_Sagezhi PlaceOfBirth Cascina_Arcagnago Xiao_Sagezhi PlaceOfDeath Alba Sydney_Smith_Haldimand_Dickens StudentOf Xiao_Sagezhi  ,Xiao_Sagezhi PlaceOfBirth Cascina_Arcagnago Xiao_Sagezhi PlaceOfDeath Alba Sydney_Smith_Haldimand_Dickens StudentOf Xiao_Sagezhi ,,unknown,unknown,1,3
225,Gilles-Éric_Séralini Affiliation Museo_di_Antropologia_Criminale_-_Cesare_Lombroso Gilles-Éric_Séralini ArchivesAt Vienna_University_Archive Gilles-Éric_Séralini DateOfDeath 1867-06-08 Gilles-Éric_Séralini FieldOfWork biology Gilles-Éric_Séralini Occupation alchemist Gilles-Éric_Séralini PlaceOfDeath Warsaw Gilles-Éric_Séralini PositionHeld merino  ,Gilles-Éric_Séralini Affiliation Museo_di_Antropologia_Criminale_-_Cesare_Lombroso Gilles-Éric_Séralini ArchivesAt Vienna_University_Archive Gilles-Éric_Séralini DateOfDeath 1867-06-08 Gilles-Éric_Séralini FieldOfWork biology Gilles-Éric_Séralini Occupation alchemist Gilles-Éric_Séralini PlaceOfDeath Warsaw Gilles-Éric_Séralini PositionHeld merino ,,unknown,unknown,1,7
226,Stanley_Kubrick Employer Duke_University Stanley_Kubrick PlaceOfBirth Wallonia  ,Stanley_Kubrick Employer Duke_University Stanley_Kubrick PlaceOfBirth Wallonia ,,unknown,unknown,1,2
227,Thomas_Lionel_Hodgkin CauseOfDeath hyperemesis_gravidarum Thomas_Lionel_Hodgkin Genre Musarion Thomas_Lionel_Hodgkin Occupation theoretical_physicist Thomas_Lionel_Hodgkin PlaceOfBirth Brooklyn Thomas_Lionel_Hodgkin Relative Mats_Bergman Thomas_Lionel_Hodgkin Spouse Peter_Paul_Rubens  ,Thomas_Lionel_Hodgkin CauseOfDeath hyperemesis_gravidarum Thomas_Lionel_Hodgkin Genre Musarion Thomas_Lionel_Hodgkin Occupation theoretical_physicist Thomas_Lionel_Hodgkin PlaceOfBirth Brooklyn Thomas_Lionel_Hodgkin Relative Mats_Bergman Thomas_Lionel_Hodgkin Spouse Peter_Paul_Rubens ,,unknown,unknown,1,6
228,Emperor_Shengzong_of_Liao HasMother Ruth_Arnon Emperor_Shengzong_of_Liao Occupation researcher Emperor_Shengzong_of_Liao PlaceOfBurial Woodlawn_Cemetery Emperor_Shengzong_of_Liao PositionHeld President_of_the_French_Republic Emperor_Shengzong_of_Liao WorkLocation Warsaw  ,Emperor_Shengzong_of_Liao HasMother Ruth_Arnon Emperor_Shengzong_of_Liao Occupation researcher Emperor_Shengzong_of_Liao PlaceOfBurial Woodlawn_Cemetery Emperor_Shengzong_of_Liao PositionHeld President_of_the_French_Republic Emperor_Shengzong_of_Liao WorkLocation Warsaw ,,unknown,unknown,1,5
229,Sophia_Tolstaya DateOfBirth 0982-10-13 Sophia_Tolstaya HasMother Antiochus_III_the_Great Sophia_Tolstaya HasWorksInTheCollectionOf Minneapolis_Institute_of_Art Sophia_Tolstaya Occupation writer Sophia_Tolstaya Student Miguel_de_Cervantes Sophia_Tolstaya StudentOf Igor_Stravinsky Sophia_Tolstaya UnmarriedPartner Emperor_Hui_of_Han  ,Sophia_Tolstaya DateOfBirth 0982-10-13 Sophia_Tolstaya HasMother Antiochus_III_the_Great Sophia_Tolstaya HasWorksInTheCollectionOf Minneapolis_Institute_of_Art Sophia_Tolstaya Occupation writer Sophia_Tolstaya Student Miguel_de_Cervantes Sophia_Tolstaya StudentOf Igor_Stravinsky Sophia_Tolstaya UnmarriedPartner Emperor_Hui_of_Han ,,unknown,unknown,1,7
230,Michael_Jackson DateOfBirth 2006-08-30 Michael_Jackson FieldOfWork user_interface Michael_Jackson Occupation penciller Michael_Jackson PlaceOfBirth Kadhimiya  ,Michael_Jackson DateOfBirth 2006-08-30 Michael_Jackson FieldOfWork user_interface Michael_Jackson Occupation penciller Michael_Jackson PlaceOfBirth Kadhimiya ,,unknown,unknown,1,4
231,Antonia_Minor DateOfDeath 1899-04-29 Antonia_Minor HasFather Daniel_Rudisha Antonia_Minor Occupation physician_writer Antonia_Minor PlaceOfBurial Flushing_Cemetery Antonia_Minor PlaceOfDeath Budapest Antonia_Minor UnmarriedPartner Justin_Gatlin  ,Antonia_Minor DateOfDeath 1899-04-29 Antonia_Minor HasFather Daniel_Rudisha Antonia_Minor Occupation physician_writer Antonia_Minor PlaceOfBurial Flushing_Cemetery Antonia_Minor PlaceOfDeath Budapest Antonia_Minor UnmarriedPartner Justin_Gatlin ,,unknown,unknown,1,6
232,Kublai_Khan DateOfBirth 1944-04-07 Kublai_Khan Mass 85.0_kilogram Kublai_Khan ParticipantIn 2004_Summer_Olympics  ,Kublai_Khan DateOfBirth 1944-04-07 Kublai_Khan Mass 85.0_kilogram Kublai_Khan ParticipantIn 2004_Summer_Olympics ,,unknown,unknown,1,3
233,Sebastián_Piñera Occupation molecular_biologist Sebastián_Piñera Occupation programmer  ,Sebastián_Piñera Occupation molecular_biologist Sebastián_Piñera Occupation programmer ,,unknown,unknown,1,2
234,Alberto_Tomba MilitaryRank marshal Alberto_Tomba ParticipantIn 2004_Summer_Olympics Alberto_Tomba Sport volleyball  ,Alberto_Tomba MilitaryRank marshal Alberto_Tomba ParticipantIn 2004_Summer_Olympics Alberto_Tomba Sport volleyball ,,unknown,unknown,1,3
235,Hermann_Maier DateOfBirth 2022-07-26 Hermann_Maier FieldOfWork differential_calculus Hermann_Maier PlaceOfBirth Zalavas  ,Hermann_Maier DateOfBirth 2022-07-26 Hermann_Maier FieldOfWork differential_calculus Hermann_Maier PlaceOfBirth Zalavas ,,unknown,unknown,1,3
236,Abel_Mutai DateOfBirth 1978 Abel_Mutai DateOfDeath 2014 Abel_Mutai FieldOfWork athletics Abel_Mutai HasWorksInTheCollectionOf National_Gallery_of_Victoria Abel_Mutai NotableWork Sir_Charles_Lyell_1st_Bt Abel_Mutai PlaceOfDeath Florence Abel_Mutai WorkLocation Florence  ,Abel_Mutai DateOfBirth 1978 Abel_Mutai DateOfDeath 2014 Abel_Mutai FieldOfWork athletics Abel_Mutai HasWorksInTheCollectionOf National_Gallery_of_Victoria Abel_Mutai NotableWork Sir_Charles_Lyell_1st_Bt Abel_Mutai PlaceOfDeath Florence Abel_Mutai WorkLocation Florence ,,unknown,unknown,1,7
237,Gordian_I DateOfDeath 1973-04-01 Gordian_I Occupation actor Gordian_I PlaceOfDeath Lyon  ,Gordian_I DateOfDeath 1973-04-01 Gordian_I Occupation actor Gordian_I PlaceOfDeath Lyon ,,unknown,unknown,1,3
238,Lucia_Joyce DateOfBirth 1966-10-20 Lucia_Joyce Mass 62.0_kilogram Lucia_Joyce ParticipantIn 2004_Summer_Olympics  ,Lucia_Joyce DateOfBirth 1966-10-20 Lucia_Joyce Mass 62.0_kilogram Lucia_Joyce ParticipantIn 2004_Summer_Olympics ,,unknown,unknown,1,3
239,Pertinax Movement magic_realism Pertinax PlaceOfDeath Helsingborg  ,Pertinax Movement magic_realism Pertinax PlaceOfDeath Helsingborg ,,unknown,unknown,1,2
240,Elizabeth_J._Feinler DateOfDeath 1877-07-20 Elizabeth_J._Feinler EndOfWorkPeriod 1974 Elizabeth_J._Feinler Instrument Apfelregal Elizabeth_J._Feinler Occupation kapellmeister Elizabeth_J._Feinler PlaceOfBirth Kansas_City Elizabeth_J._Feinler PlaceOfDeath Jackson Elizabeth_J._Feinler Spouse Julian_Marley  ,Elizabeth_J._Feinler DateOfDeath 1877-07-20 Elizabeth_J._Feinler EndOfWorkPeriod 1974 Elizabeth_J._Feinler Instrument Apfelregal Elizabeth_J._Feinler Occupation kapellmeister Elizabeth_J._Feinler PlaceOfBirth Kansas_City Elizabeth_J._Feinler PlaceOfDeath Jackson Elizabeth_J._Feinler Spouse Julian_Marley ,,unknown,unknown,1,7
241,Srdjan_Djokovic DateOfBirth 2014-05-19 Srdjan_Djokovic ParticipantIn alpine_skiing_at_the_1998_Winter_Olympics_–_men's_Super-G Srdjan_Djokovic Sport alpine_skiing  ,Srdjan_Djokovic DateOfBirth 2014-05-19 Srdjan_Djokovic ParticipantIn alpine_skiing_at_the_1998_Winter_Olympics_–_men's_Super-G Srdjan_Djokovic Sport alpine_skiing ,,unknown,unknown,1,3
242,Troian_Bellisario HasChild Maria_de_Ventadorn Troian_Bellisario HasFather Emperor_Gong_of_Jin Troian_Bellisario PlaceOfBirth Madrid Troian_Bellisario PlaceOfDeath Talence  ,Troian_Bellisario HasChild Maria_de_Ventadorn Troian_Bellisario HasFather Emperor_Gong_of_Jin Troian_Bellisario PlaceOfBirth Madrid Troian_Bellisario PlaceOfDeath Talence ,,unknown,unknown,1,4
243,Josef_Mages DateOfDeath 1916-12-25 Josef_Mages HasChild Sally_Pearson Josef_Mages MannerOfDeath Hi-Fi_murders Josef_Mages Occupation crown_prince Josef_Mages Spouse Rachel_Fuller_Brown  ,Josef_Mages DateOfDeath 1916-12-25 Josef_Mages HasChild Sally_Pearson Josef_Mages MannerOfDeath Hi-Fi_murders Josef_Mages Occupation crown_prince Josef_Mages Spouse Rachel_Fuller_Brown ,,unknown,unknown,1,5
244,Xiao_Chuo BloodType AB Xiao_Chuo HasChild Pierre-Joseph_Proudhon Xiao_Chuo MilitaryRank lieutenant Xiao_Chuo Occupation bandleader Xiao_Chuo PositionHeld President_of_Germany Xiao_Chuo Sport association_football Xiao_Chuo WritingLanguage American_English  ,Xiao_Chuo BloodType AB Xiao_Chuo HasChild Pierre-Joseph_Proudhon Xiao_Chuo MilitaryRank lieutenant Xiao_Chuo Occupation bandleader Xiao_Chuo PositionHeld President_of_Germany Xiao_Chuo Sport association_football Xiao_Chuo WritingLanguage American_English ,,unknown,unknown,1,7
245,Tomasz_Majewski PlaceOfBirth Moscow Tomasz_Majewski PlaceOfDeath Mulhouse  ,Tomasz_Majewski PlaceOfBirth Moscow Tomasz_Majewski PlaceOfDeath Mulhouse ,,unknown,unknown,1,2
246,Erika_Krenz Occupation ski_instructor Erika_Krenz ParticipantIn athletics_at_the_2020_Summer_Olympics_–_women's_hammer_throw Erika_Krenz Sponsor Red_Bull Erika_Krenz Sport ice_hockey  ,Erika_Krenz Occupation ski_instructor Erika_Krenz ParticipantIn athletics_at_the_2020_Summer_Olympics_–_women's_hammer_throw Erika_Krenz Sponsor Red_Bull Erika_Krenz Sport ice_hockey ,,unknown,unknown,1,4
247,John_Romita_Jr. HasChild Chloë_Grace_Moretz John_Romita_Jr. Occupation association_football_manager John_Romita_Jr. OwnerOf Mumbai_City_FC  ,John_Romita_Jr. HasChild Chloë_Grace_Moretz John_Romita_Jr. Occupation association_football_manager John_Romita_Jr. OwnerOf Mumbai_City_FC ,,unknown,unknown,1,3
248,Hannah_Weekes Movement magic_realism Hannah_Weekes Occupation mathematician Hannah_Weekes PlaceOfBurial St._Francis_Church Hannah_Weekes PlaceOfDeath Novara Sibylla_of_Armenia Student Charlotte_Klinder Hannah_Weekes StudentOf Sibylla_of_Armenia  ,Hannah_Weekes Movement magic_realism Hannah_Weekes Occupation mathematician Hannah_Weekes PlaceOfBurial St._Francis_Church Hannah_Weekes PlaceOfDeath Novara Sibylla_of_Armenia Student Charlotte_Klinder Hannah_Weekes StudentOf Sibylla_of_Armenia ,,unknown,unknown,1,6
249,Hans_Christian_Andersen DateOfBirth 1960-11-24 Hans_Christian_Andersen Occupation association_football_player Hans_Christian_Andersen Sport rugby  ,Hans_Christian_Andersen DateOfBirth 1960-11-24 Hans_Christian_Andersen Occupation association_football_player Hans_Christian_Andersen Sport rugby ,,unknown,unknown,1,3
250,Emperor_Ai_of_Jin DateOfBirth 281 Emperor_Ai_of_Jin Family House_of_Yang Emperor_Ai_of_Jin HasChild Laura_Bush Emperor_Ai_of_Jin Sibling Lisa_Marie_Presley  ,Emperor_Ai_of_Jin DateOfBirth 281 Emperor_Ai_of_Jin Family House_of_Yang Emperor_Ai_of_Jin HasChild Laura_Bush Emperor_Ai_of_Jin Sibling Lisa_Marie_Presley ,,unknown,unknown,1,4
251,Ladislao_Errázuriz_Echaurren DateOfBirth 1976-08-14 Ladislao_Errázuriz_Echaurren HasFather Michel_Audiard Ladislao_Errázuriz_Echaurren PositionHeld Member_of_the_Politburo_of_the_CPSU_Central_Committee Ladislao_Errázuriz_Echaurren Sibling Neil_Bush Ladislao_Errázuriz_Echaurren Spouse Louis_Bonaparte  ,Ladislao_Errázuriz_Echaurren DateOfBirth 1976-08-14 Ladislao_Errázuriz_Echaurren HasFather Michel_Audiard Ladislao_Errázuriz_Echaurren PositionHeld Member_of_the_Politburo_of_the_CPSU_Central_Committee Ladislao_Errázuriz_Echaurren Sibling Neil_Bush Ladislao_Errázuriz_Echaurren Spouse Louis_Bonaparte ,,unknown,unknown,1,5
252,Horace DateOfDeath 1895-04-09 Horace DifferentFrom Sima_Yi Horace HasChild Abel_Kirui Horace HasWorksInTheCollectionOf Forschungsnetzwerk_Frauen_und_Rechtsextremismus Horace PositionHeld Senate_of_the_Free_City_of_Danzig Horace Sibling Alessandro_Manzoni Horace WorkLocation United_States_of_America  ,Horace DateOfDeath 1895-04-09 Horace DifferentFrom Sima_Yi Horace HasChild Abel_Kirui Horace HasWorksInTheCollectionOf Forschungsnetzwerk_Frauen_und_Rechtsextremismus Horace PositionHeld Senate_of_the_Free_City_of_Danzig Horace Sibling Alessandro_Manzoni Horace WorkLocation United_States_of_America ,,unknown,unknown,1,7
253,Ehsan_Hadadi HasChild George_W._Bush Ehsan_Hadadi HasMother Sandra_Lerner Ehsan_Hadadi Mass 113.0_kilogram Ehsan_Hadadi NotableWork The_Sacrifice Ehsan_Hadadi Occupation Telefilm_Canada Ehsan_Hadadi UnmarriedPartner Alessandro_Volta Ehsan_Hadadi WritingLanguage British_English  ,Ehsan_Hadadi HasChild George_W._Bush Ehsan_Hadadi HasMother Sandra_Lerner Ehsan_Hadadi Mass 113.0_kilogram Ehsan_Hadadi NotableWork The_Sacrifice Ehsan_Hadadi Occupation Telefilm_Canada Ehsan_Hadadi UnmarriedPartner Alessandro_Volta Ehsan_Hadadi WritingLanguage British_English ,,unknown,unknown,1,7
254,Josephine_Bracken ArchivesAt National_Archives_of_Guyana Josephine_Bracken DateOfBirth 1968-08-09 Josephine_Bracken Occupation member_of_the_House_of_Commons_of_Canada Josephine_Bracken PlaceOfBirth Brunswick Josephine_Bracken PositionHeld Financial_Secretary Josephine_Bracken ReligionOrWorldview Lutheranism Josephine_Bracken WorkLocation Frankfurt_am_Main  ,Josephine_Bracken ArchivesAt National_Archives_of_Guyana Josephine_Bracken DateOfBirth 1968-08-09 Josephine_Bracken Occupation member_of_the_House_of_Commons_of_Canada Josephine_Bracken PlaceOfBirth Brunswick Josephine_Bracken PositionHeld Financial_Secretary Josephine_Bracken ReligionOrWorldview Lutheranism Josephine_Bracken WorkLocation Frankfurt_am_Main ,,unknown,unknown,1,7
255,Justus_Christian_Felix_Seidel Employer Charlie_Hebdo Justus_Christian_Felix_Seidel Genre history_painting Justus_Christian_Felix_Seidel HasWorksInTheCollectionOf Royal_Collections_of_the_Netherlands Justus_Christian_Felix_Seidel NotableWork Andromeda Justus_Christian_Felix_Seidel Occupation Jan_Nicolaas_Brabant Justus_Christian_Felix_Seidel OwnerOf Andromeda Justus_Christian_Felix_Seidel WritingLanguage Russian  ,Justus_Christian_Felix_Seidel Employer Charlie_Hebdo Justus_Christian_Felix_Seidel Genre history_painting Justus_Christian_Felix_Seidel HasWorksInTheCollectionOf Royal_Collections_of_the_Netherlands Justus_Christian_Felix_Seidel NotableWork Andromeda Justus_Christian_Felix_Seidel Occupation Jan_Nicolaas_Brabant Justus_Christian_Felix_Seidel OwnerOf Andromeda Justus_Christian_Felix_Seidel WritingLanguage Russian ,,unknown,unknown,1,7
256,John_Hamilton Occupation alpine_skier John_Hamilton ParticipantIn 1998_Winter_Olympics John_Hamilton Sport athletics John_Hamilton Spouse Najwa_bin_Laden  ,John_Hamilton Occupation alpine_skier John_Hamilton ParticipantIn 1998_Winter_Olympics John_Hamilton Sport athletics John_Hamilton Spouse Najwa_bin_Laden ,,unknown,unknown,1,4
257,François_Adam_d'Holbach DateOfBirth 1867-08-31 François_Adam_d'Holbach DateOfDeath 1964-11-26 François_Adam_d'Holbach Occupation film_actor  ,François_Adam_d'Holbach DateOfBirth 1867-08-31 François_Adam_d'Holbach DateOfDeath 1964-11-26 François_Adam_d'Holbach Occupation film_actor ,,unknown,unknown,1,3
258,Raffaellino_del_Garbo DateOfBirth 1198-09-25 Raffaellino_del_Garbo EthnicGroup Poles Raffaellino_del_Garbo Mass 50.0_kilogram Raffaellino_del_Garbo Occupation Telefilm_Canada Raffaellino_del_Garbo PlaceOfBirth Atherton Raffaellino_del_Garbo ReligionOrWorldview Catholicism  ,Raffaellino_del_Garbo DateOfBirth 1198-09-25 Raffaellino_del_Garbo EthnicGroup Poles Raffaellino_del_Garbo Mass 50.0_kilogram Raffaellino_del_Garbo Occupation Telefilm_Canada Raffaellino_del_Garbo PlaceOfBirth Atherton Raffaellino_del_Garbo ReligionOrWorldview Catholicism ,,unknown,unknown,1,6
259,Juan_Luis_Sanfuentes DateOfBirth 1917-09-11 Juan_Luis_Sanfuentes Occupation entertainer  ,Juan_Luis_Sanfuentes DateOfBirth 1917-09-11 Juan_Luis_Sanfuentes Occupation entertainer ,,unknown,unknown,1,2
